Nmorph	Word_Form	Segmentation
2	skying	{sky}>ing>
2	skyjack	{sky}{jack}
3	skyjacked	{sky}{jack}>ed>
3	skyjacker	{sky}{jack}>er>
4	skyjackers	{sky}{jack}>er>>s>
3	skyjacking	{sky}{jack}>ing>
4	skyjackings	{sky}{jack}>ing>>s>
3	skyjacks	{sky}{jack}>s>
2	skylark	{sky}{lark}
3	skylarked	{sky}{lark}>ed>
3	skylarking	{sky}{lark}>ing>
3	skylarks	{sky}{lark}>s>
2	skylight	{sky}{light}
3	skylights	{sky}{light}>s>
2	skyline	{sky}{line}
3	skylines	{sky}{line}>s>
2	skyrocket	{sky}{rocket}
3	skyrocketed	{sky}{rocket}>ed>
3	skyrocketing	{sky}{rocket}>ing>
3	skyrockets	{sky}{rocket}>s>
2	sky's	{sky}>'s>
3	skyscraper	{sky}{scrape}>er>
4	skyscrapers	{sky}{scrape}>er>>s>
2	skyward	{sky}>ward>
3	skywards	{sky}>ward>>s>
2	skywave	{sky}{wave}
2	skyway	{sky--way}
3	skywriting	{sky}{write}>ing>
1	slab	{slab}
2	slabs	{slab}>s>
1	slack	{slack}
2	slacked	{slack}>ed>
2	slacken	{slack}>en>
3	slackened	{slack}>en>>ed>
3	slackening	{slack}>en>>ing>
3	slackens	{slack}>en>>s>
2	slacker	{slack}>er>
3	slackers	{slack}>er>>s>
2	slackest	{slack}>est>
2	slacking	{slack}>ing>
2	slackly	{slack}>ly>
2	slackness	{slack}>ness>
2	slacks	{slack}>s>
1	slag	{slag}
2	slagheap	{slag}{heap}
3	slagheaps	{slag}{heap}>s>
2	slags	{slag}>s>
2	slain	{slay}>n>
1	slake	{slake}
2	slaked	{slake}>ed>
2	slakes	{slake}>s>
2	slaking	{slake}>ing>
1	slalom	{slalom}
2	slaloms	{slalom}>s>
1	slam	{slam}
2	slammed	{slam}>ed>
2	slamming	{slam}>ing>
2	slams	{slam}>s>
1	slander	{slander}
2	slandered	{slander}>ed>
2	slanderer	{slander}>er>
3	slanderers	{slander}>er>>s>
2	slandering	{slander}>ing>
2	slanderous	{slander}>ous>
3	slanderously	{slander}>ous>>ly>
2	slanders	{slander}>s>
1	slang	{slang}
2	slanged	{slang}>ed>
3	slangier	{slang}>y>>er>
3	slangily	{slang}>y>>ly>
3	slanginess	{slang}>y>>ness>
2	slanging	{slang}>ing>
2	slangs	{slang}>s>
2	slangy	{slang}>y>
1	slant	{slant}
2	slanted	{slant}>ed>
2	slanting	{slant}>ing>
3	slantingly	{slant}>ing>>ly>
2	slants	{slant}>s>
2	slantwise	{slant}>wise>
1	slap	{slap}
2	slapdash	{slap}{dash}
2	slaphappy	{slap}{happy}
2	slapped	{slap}>ed>
2	slapping	{slap}>ing>
2	slaps	{slap}>s>
2	slapstick	{slap}{stick}
1	slash	{slash}
2	slashed	{slash}>ed>
2	slashes	{slash}>s>
2	slashing	{slash}>ing>
1	slat	{slat}
1	slate	{slate}
2	slated	{slate}>ed>
1	slater	{slater}
3	slater's	{slate}{r}>'s>
2	slates	{slate}>s>
3	slatier	{slate}>y>>er>
2	slating	{slate}>ing>
3	slatings	{slate}>ing>>s>
2	slats	{slat}>s>
2	slatted	{slat}>ed>
1	slattern	{slattern}
3	slatternliness	{slattern}>ly>>ness>
2	slatternly	{slattern}>ly>
2	slatterns	{slattern}>s>
2	slaty	{slate}>y>
1	slaughter	{slaughter}
2	slaughtered	{slaughter}>ed>
2	slaughterer	{slaughter}>er>
3	slaughterers	{slaughter}>er>>s>
2	slaughterhouse	{slaughter}{house}
3	slaughterhouses	{slaughter}{house}>s>
2	slaughtering	{slaughter}>ing>
2	slaughters	{slaughter}>s>
1	slav	{slav}
1	slave	{slave}
2	slaved	{slave}>ed>
1	slaver	{slaver}
2	slavered	{slaver}>ed>
2	slavering	{slaver}>ing>
2	slavers	{slaver}>s>
2	slavery	{slave}>ery>
2	slaves	{slave}>s>
2	slave's	{slave}>'s>
2	slavey	{slave}>y>
2	slavic	{slav--ic}
2	slaving	{slave}>ing>
2	slavish	{slave}>ish>
3	slavishly	{slave}>ish>>ly>
1	slavonia	{slavonia}
1	slavonic	{slavonic}
2	slavs	{slav}>s>
1	slaw	{slaw}
1	slay	{slay}
2	slayer	{slay}>er>
3	slayers	{slay}>er>>s>
2	slaying	{slay}>ing>
2	slays	{slay}>s>
3	sleazier	{sleaze}>y>>er>
3	sleaziest	{sleaze}>y>>est>
3	sleaziness	{sleaze}>y>>ness>
2	sleazy	{sleaze}>y>
1	sled	{sled}
2	sledded	{sled}>ed>
2	sledding	{sled}>ing>
1	sledge	{sledge}
2	sledged	{sledge}>ed>
2	sledgehammer	{sledge}{hammer}
3	sledgehammers	{sledge}{hammer}>s>
2	sledges	{sledge}>s>
2	sledging	{sledge}>ing>
2	sleds	{sled}>s>
1	sleek	{sleek}
2	sleeker	{sleek}>er>
2	sleekest	{sleek}>est>
2	sleeking	{sleek}>ing>
2	sleekly	{sleek}>ly>
2	sleekness	{sleek}>ness>
1	sleep	{sleep}
2	sleeper	{sleep}>er>
3	sleepers	{sleep}>er>>s>
3	sleeper's	{sleep}>er>>'s>
3	sleepier	{sleep}>y>>er>
3	sleepiest	{sleep}>y>>est>
3	sleepily	{sleep}>y>>ly>
3	sleepiness	{sleep}>y>>ness>
2	sleeping	{sleep}>ing>
2	sleepless	{sleep}>less>
3	sleeplessly	{sleep}>less>>ly>
3	sleeplessness	{sleep}>less>>ness>
2	sleeps	{sleep}>s>
2	sleepwalk	{sleep}{walk}
3	sleepwalked	{sleep}{walk}>ed>
3	sleepwalker	{sleep}{walk}>er>
4	sleepwalkers	{sleep}{walk}>er>>s>
3	sleepwalking	{sleep}{walk}>ing>
3	sleepwalks	{sleep}{walk}>s>
2	sleepy	{sleep}>y>
3	sleepyhead	{sleep}>y>{head}
4	sleepyheads	{sleep}>y>{head}>s>
1	sleet	{sleet}
2	sleeted	{sleet}>ed>
3	sleetier	{sleet}>y>>er>
2	sleeting	{sleet}>ing>
2	sleets	{sleet}>s>
2	sleety	{sleet}>y>
1	sleeve	{sleeve}
2	sleeveless	{sleeve}>less>
2	sleeves	{sleeve}>s>
1	sleigh	{sleigh}
2	sleighed	{sleigh}>ed>
2	sleighing	{sleigh}>ing>
2	sleighs	{sleigh}>s>
1	sleight	{sleight}
1	slender	{slender}
2	slenderer	{slender}>er>
2	slenderize	{slender}>ise>
3	slenderized	{slender}>ise>>ed>
3	slenderizes	{slender}>ise>>s>
3	slenderizing	{slender}>ise>>ing>
2	slenderly	{slender}>ly>
2	slenderness	{slender}>ness>
1	slept	{slept}
1	sleuth	{sleuth}
2	sleuthing	{sleuth}>ing>
2	sleuths	{sleuth}>s>
1	slew	{slew}
2	slewed	{slew}>ed>
2	slewing	{slew}>ing>
2	slews	{slew}>s>
1	slice	{slice}
2	sliced	{slice}>ed>
2	slices	{slice}>s>
2	slicing	{slice}>ing>
1	slick	{slick}
2	slicker	{slick}>er>
3	slickers	{slick}>er>>s>
2	slickest	{slick}>est>
2	slickly	{slick}>ly>
2	slickness	{slick}>ness>
2	slicks	{slick}>s>
1	slid	{slid}
1	slide	{slide}
2	slides	{slide}>s>
2	sliding	{slide}>ing>
1	slight	{slight}
2	slighted	{slight}>ed>
2	slighter	{slight}>er>
2	slightest	{slight}>est>
2	slighting	{slight}>ing>
3	slightingly	{slight}>ing>>ly>
2	slightly	{slight}>ly>
2	slightness	{slight}{ness}
2	slights	{slight}>s>
1	slim	{slim}
1	slime	{slime}
2	slimed	{slime}>ed>
3	slimier	{slime}>y>>er>
3	slimiest	{slime}>y>>est>
3	sliminess	{slime}>y>>ness>
2	slimly	{slim}>ly>
2	slimmed	{slim}>ed>
2	slimmer	{slim}>er>
3	slimmers	{slim}>er>>s>
2	slimmest	{slim}>est>
2	slimming	{slim}>ing>
2	slimness	{slim}{ness}
2	slims	{slim}>s>
2	slimy	{slime}>y>
1	sling	{sling}
2	slinger	{sling}>er>
3	slingers	{sling}>er>>s>
2	slinging	{sling}>ing>
2	slings	{sling}>s>
2	slingshot	{sling}{shot}
3	slingshots	{sling}{shot}>s>
1	slink	{slink}
3	slinkiness	{slink}>y>>ness>
2	slinking	{slink}>ing>
2	slinks	{slink}>s>
2	slinky	{slink}>y>
1	slip	{slip}
2	slipcover	{slip}{cover}
3	slipcovers	{slip}{cover}>s>
2	slipknot	{slip}{knot}
3	slipknots	{slip}{knot}>s>
2	slipover	{slip}{over}
3	slipovers	{slip}{over}>s>
2	slippage	{slip}>age>
2	slipped	{slip}>ed>
2	slipper	{slip}>er>
3	slippered	{slip}>er>>ed>
4	slipperier	{slip}>er>>y>>er>
4	slipperiest	{slip}>er>>y>>est>
4	slipperiness	{slip}>er>>y>>ness>
3	slippers	{slip}>er>>s>
3	slippery	{slip}>er>>y>
2	slipping	{slip}>ing>
2	slippy	{slip}>y>
2	slips	{slip}>s>
2	slipshod	{slip}{shod}
2	slipstream	{slip}{stream}
3	slipstreams	{slip}{stream}>s>
2	slipway	{slip}{way}
3	slipways	{slip}{way}>s>
1	slit	{slit}
1	slither	{slither}
2	slithered	{slither}>ed>
2	slithering	{slither}>ing>
2	slithers	{slither}>s>
2	slithery	{slither}>y>
2	slits	{slit}>s>
2	slitter	{slit}>er>
3	slitters	{slit}>er>>s>
2	slitting	{slit}>ing>
1	sliver	{sliver}
2	slivered	{sliver}>ed>
2	slivering	{sliver}>ing>
2	slivers	{sliver}>s>
2	slivery	{sliver}>y>
1	slivovitz	{slivovitz}
1	sloan	{sloan}
1	sloane	{sloane}
1	slob	{slob}
1	slobber	{slobber}
2	slobbered	{slobber}>ed>
2	slobbering	{slobber}>ing>
2	slobbers	{slobber}>s>
2	slobs	{slob}>s>
1	sloe	{sloe}
2	sloes	{sloe}>s>
1	slog	{slog}
1	slogan	{slogan}
3	sloganeering	{slogan}>eer>>ing>
2	slogans	{slogan}>s>
2	slogged	{slog}>ed>
2	slogger	{slog}>er>
3	sloggers	{slog}>er>>s>
2	slogging	{slog}>ing>
2	slogs	{slog}>s>
1	sloop	{sloop}
2	sloops	{sloop}>s>
1	slop	{slop}
1	slope	{slope}
2	sloped	{slope}>ed>
2	slopes	{slope}>s>
2	slope's	{slope}>'s>
2	sloping	{slope}>ing>
3	slopingly	{slope}>ing>>ly>
2	slopped	{slop}>ed>
3	sloppier	{slop}>y>>er>
3	sloppiest	{slop}>y>>est>
3	sloppily	{slop}>y>>ly>
3	sloppiness	{slop}>y>>ness>
2	slopping	{slop}>ing>
2	sloppy	{slop}>y>
2	slops	{slop}>s>
1	slosh	{slosh}
2	sloshed	{slosh}>ed>
2	sloshes	{slosh}>s>
2	sloshing	{slosh}>ing>
1	slot	{slot}
1	sloth	{sloth}
2	slothful	{sloth}>ful>
3	slothfully	{sloth}>ful>>ly>
3	slothfulness	{sloth}>ful>>ness>
2	sloths	{sloth}>s>
2	slots	{slot}>s>
2	slotted	{slot}>ed>
2	slotting	{slot}>ing>
1	slouch	{slouch}
2	slouched	{slouch}>ed>
2	slouches	{slouch}>s>
2	slouching	{slouch}>ing>
3	slouchingly	{slouch}>ing>>ly>
1	slough	{slough}
2	sloughs	{slough}>s>
1	slovak	{slovak}
1	sloven	{sloven}
1	slovenia	{slovenia}
2	slovenian	{slovenia}>n>
3	slovenlier	{sloven}>ly>>er>
3	slovenliness	{sloven}>ly>>ness>
2	slovenly	{sloven}>ly>
2	slovens	{sloven}>s>
1	slow	{slow}
2	slowcoach	{slow}{coach}
3	slowcoaches	{slow}{coach}>s>
2	slowed	{slow}>ed>
2	slower	{slow}>er>
2	slowest	{slow}>est>
2	slowing	{slow}>ing>
2	slowly	{slow}>ly>
2	slowness	{slow}>ness>
2	slows	{slow}>s>
2	slowworm	{slow}{worm}
3	slowworms	{slow}{worm}>s>
1	sludge	{sludge}
1	slug	{slug}
1	sluggard	{sluggard}
2	sluggards	{sluggard}>s>
2	slugged	{slug}>ed>
2	slugging	{slug}>ing>
2	sluggish	{slug}>ish>
3	sluggishly	{slug}>ish>>ly>
3	sluggishness	{slug}>ish>>ness>
2	slugs	{slug}>s>
1	sluice	{sluice}
2	sluiced	{sluice}>ed>
2	sluicehouse	{sluice}{house}
2	sluices	{sluice}>s>
2	sluicing	{sluice}>ing>
1	slum	{slum}
1	slumber	{slumber}
2	slumbered	{slumber}>ed>
2	slumberer	{slumber}>er>
3	slumberers	{slumber}>er>>s>
2	slumbering	{slumber}>ing>
2	slumberous	{slumber}>ous>
2	slumbers	{slumber}>s>
2	slumbrous	{slumbr--ous}
2	slummed	{slum}>ed>
3	slummier	{slum}>y>>er>
3	slummiest	{slum}>y>>est>
2	slumming	{slum}>ing>
2	slummy	{slum}>y>
1	slump	{slump}
2	slumped	{slump}>ed>
2	slumping	{slump}>ing>
2	slumps	{slump}>s>
2	slums	{slum}>s>
1	slung	{slung}
1	slunk	{slunk}
1	slur	{slur}
1	slurp	{slurp}
2	slurped	{slurp}>ed>
2	slurping	{slurp}>ing>
2	slurps	{slurp}>s>
2	slurred	{slur}>ed>
2	slurries	{slurry}>s>
2	slurring	{slur}>ing>
1	slurry	{slurry}
2	slurs	{slur}>s>
1	slush	{slush}
3	slushier	{slush}>y>>er>
3	slushiest	{slush}>y>>est>
2	slushy	{slush}>y>
1	slut	{slut}
2	sluts	{slut}>s>
2	sluttish	{slut}>ish>
1	sly	{sly}
2	slyer	{sly}>er>
2	slyest	{sly}>est>
2	slyly	{sly}>ly>
2	slyness	{sly}>ness>
1	smack	{smack}
2	smacked	{smack}>ed>
2	smacker	{smack}>er>
3	smackers	{smack}>er>>s>
2	smacking	{smack}>ing>
3	smackings	{smack}>ing>>s>
2	smacks	{smack}>s>
1	small	{small}
2	smaller	{small}>er>
2	smallest	{small}>est>
3	smallholder	{small}{hold}>er>
4	smallholders	{small}{hold}>er>>s>
3	smallholding	{small}{hold}>ing>
4	smallholdings	{small}{hold}>ing>>s>
2	smallish	{small}>ish>
2	smallness	{small}>ness>
2	smallpox	{small}{pox}
2	smalls	{small}>s>
2	smalltime	{small}{time}
2	smallwood	{small--wood}
3	smarmier	{smarm}>y>>er>
3	smarmiest	{smarm}>y>>est>
2	smarmy	{smarm}>y>
1	smart	{smart}
2	smarted	{smart}>ed>
2	smarter	{smart}>er>
2	smartest	{smart}>est>
2	smarting	{smart}>ing>
2	smartly	{smart}>ly>
2	smartness	{smart}>ness>
2	smarts	{smart}>s>
1	smash	{smash}
2	smashed	{smash}>ed>
2	smasher	{smash}>er>
3	smashers	{smash}>er>>s>
2	smashes	{smash}>s>
2	smashing	{smash}>ing>
2	smattering	{smatter}>ing>
3	smatterings	{smatter}>ing>>s>
1	smear	{smear}
2	smeared	{smear}>ed>
2	smearing	{smear}>ing>
2	smears	{smear}>s>
1	smell	{smell}
2	smelled	{smell}>ed>
3	smellier	{smell}>y>>er>
3	smelliest	{smell}>y>>est>
3	smelliness	{smell}>y>>ness>
2	smelling	{smell}>ing>
2	smells	{smell}>s>
2	smelly	{smell}>y>
2	smelt	{smel--t}
2	smelted	{smelt}>ed>
2	smelting	{smelt}>ing>
2	smelts	{smelt}>s>
1	smile	{smile}
2	smiled	{smile}>ed>
2	smiles	{smile}>s>
2	smiling	{smile}>ing>
3	smilingly	{smile}>ing>>ly>
1	smirch	{smirch}
2	smirched	{smirch}>ed>
2	smirches	{smirch}>s>
2	smirching	{smirch}>ing>
1	smirk	{smirk}
2	smirked	{smirk}>ed>
2	smirking	{smirk}>ing>
2	smirks	{smirk}>s>
1	smite	{smite}
2	smites	{smite}>s>
1	smith	{smith}
1	smithereens	{smithereens}
2	smithfield	{smith--field}
3	smithies	{smith}>y>>s>
2	smiths	{smith}>s>
2	smith's	{smith}>'s>
3	smithsonian	{smith--son}>ian>
2	smithy	{smith}>y>
2	smiting	{smite}>ing>
2	smitten	{smit}>en>
1	smock	{smock}
2	smocking	{smock}>ing>
2	smocks	{smock}>s>
1	smog	{smog}
2	smogs	{smog}>s>
1	smoke	{smoke}
2	smoked	{smoke}>ed>
2	smokehouse	{smoke}{house}
2	smokeless	{smoke}>less>
2	smoker	{smoke}>er>
3	smokers	{smoke}>er>>s>
2	smokes	{smoke}>s>
2	smokescreen	{smoke}{screen}
3	smokescreens	{smoke}{screen}>s>
2	smokestack	{smoke}{stack}
3	smokestacks	{smoke}{stack}>s>
3	smokier	{smoke}>y>>er>
3	smokies	{smoke}>y>>s>
3	smokiest	{smoke}>y>>est>
3	smokiness	{smoke}>y>>ness>
2	smoking	{smoke}>ing>
2	smoky	{smoke}>y>
2	smoldered	{smolder}>ed>
2	smoldering	{smolder}>ing>
2	smolders	{smolder}>s>
1	smooch	{smooch}
2	smooched	{smooch}>ed>
2	smoocher	{smooch}>er>
3	smoochers	{smooch}>er>>s>
2	smooches	{smooch}>s>
3	smoochier	{smooch}>y>>er>
2	smooching	{smooch}>ing>
2	smoochy	{smooch}>y>
1	smooth	{smooth}
2	smoothbore	{smooth}{bore}
2	smoothed	{smooth}>ed>
2	smoother	{smooth}>er>
2	smoothest	{smooth}>est>
2	smoothie	{smooth}>y>
3	smoothies	{smooth}>y>>s>
2	smoothing	{smooth}>ing>
2	smoothly	{smooth}>ly>
2	smoothness	{smooth}>ness>
2	smooths	{smooth}>s>
1	smorgasbord	{smorgasbord}
1	smote	{smote}
1	smother	{smother}
2	smothered	{smother}>ed>
2	smothering	{smother}>ing>
2	smothers	{smother}>s>
1	smoulder	{smoulder}
2	smouldered	{smoulder}>ed>
2	smouldering	{smoulder}>ing>
2	smoulders	{smoulder}>s>
1	smudge	{smudge}
2	smudged	{smudge}>ed>
2	smudges	{smudge}>s>
3	smudgier	{smudge}>y>>er>
3	smudgiest	{smudge}>y>>est>
2	smudging	{smudge}>ing>
2	smudgy	{smudge}>y>
1	smug	{smug}
2	smugger	{smug}>er>
2	smuggest	{smug}>est>
1	smuggle	{smuggle}
2	smuggled	{smuggle}>ed>
2	smuggler	{smuggle}>er>
3	smugglers	{smuggle}>er>>s>
2	smuggles	{smuggle}>s>
2	smuggling	{smuggle}>ing>
2	smugly	{smug}>ly>
2	smugness	{smug}>ness>
1	smut	{smut}
2	smuts	{smut}>s>
2	smutted	{smut}>ed>
3	smuttier	{smut}>y>>er>
3	smuttiest	{smut}>y>>est>
3	smuttily	{smut}>y>>ly>
3	smuttiness	{smut}>y>>ness>
2	smutty	{smut}>y>
1	smythe	{smythe}
1	snack	{snack}
2	snacked	{snack}>ed>
2	snacking	{snack}>ing>
2	snacks	{snack}>s>
1	snaffle	{snaffle}
2	snaffled	{snaffle}>ed>
2	snaffles	{snaffle}>s>
2	snaffling	{snaffle}>ing>
1	snag	{snag}
2	snagged	{snag}>ed>
2	snagging	{snag}>ing>
2	snags	{snag}>s>
1	snail	{snail}
2	snails	{snail}>s>
2	snail's	{snail}>'s>
1	snake	{snake}
2	snakebite	{snake}{bite}
2	snaked	{snake}>ed>
2	snakes	{snake}>s>
2	snakestrike	{snake}{strike}
3	snakier	{snake}>y>>er>
3	snakiest	{snake}>y>>est>
2	snaking	{snake}>ing>
2	snaky	{snake}>y>
1	snap	{snap}
2	snapdragon	{snap}{dragon}
3	snapdragons	{snap}{dragon}>s>
2	snapped	{snap}>ed>
2	snapper	{snap}>er>
3	snappers	{snap}>er>>s>
3	snappier	{snap}>y>>er>
3	snappiest	{snap}>y>>est>
3	snappily	{snap}>y>>ly>
2	snapping	{snap}>ing>
2	snappish	{snap}>ish>
3	snappishly	{snap}>ish>>ly>
3	snappishness	{snap}>ish>>ness>
2	snappy	{snap}>y>
2	snaps	{snap}>s>
2	snapshot	{snap}{shot}
3	snapshots	{snap}{shot}>s>
1	snare	{snare}
2	snared	{snare}>ed>
2	snares	{snare}>s>
2	snaring	{snare}>ing>
1	snarl	{snarl}
2	snarled	{snarl}>ed>
2	snarling	{snarl}>ing>
2	snarls	{snarl}>s>
1	snatch	{snatch}
2	snatched	{snatch}>ed>
2	snatcher	{snatch}>er>
3	snatchers	{snatch}>er>>s>
2	snatches	{snatch}>s>
2	snatching	{snatch}>ing>
2	snazzier	{snazzy}>er>
2	snazziest	{snazzy}>est>
1	snazzy	{snazzy}
1	sneak	{sneak}
2	sneaked	{sneak}>ed>
2	sneaker	{sneak}>er>
3	sneakers	{sneak}>er>>s>
3	sneakier	{sneak}>y>>er>
3	sneakiest	{sneak}>y>>est>
3	sneakiness	{sneak}>y>>ness>
2	sneaking	{sneak}>ing>
3	sneakingly	{sneak}>ing>>ly>
2	sneaks	{sneak}>s>
2	sneaky	{sneak}>y>
1	sneer	{sneer}
2	sneered	{sneer}>ed>
2	sneerer	{sneer}>er>
3	sneerers	{sneer}>er>>s>
2	sneering	{sneer}>ing>
3	sneeringly	{sneer}>ing>>ly>
2	sneers	{sneer}>s>
1	sneeze	{sneeze}
2	sneezed	{sneeze}>ed>
2	sneezes	{sneeze}>s>
2	sneezing	{sneeze}>ing>
1	snelling	{snelling}
1	snick	{snick}
2	snicked	{snick}>ed>
1	snicker	{snicker}
2	snickered	{snicker}>ed>
2	snickering	{snicker}>ing>
2	snickers	{snicker}>s>
2	snicking	{snick}>ing>
2	snicks	{snick}>s>
1	snide	{snide}
2	snidely	{snide}>ly>
1	sniff	{sniff}
2	sniffed	{sniff}>ed>
2	sniffer	{sniff}>er>
3	sniffers	{sniff}>er>>s>
3	sniffier	{sniff}>y>>er>
3	sniffiest	{sniff}>y>>est>
2	sniffing	{sniff}>ing>
1	sniffle	{sniffle}
2	sniffled	{sniffle}>ed>
2	sniffler	{sniffle}>er>
3	snifflers	{sniffle}>er>>s>
2	sniffles	{sniffle}>s>
2	sniffling	{sniffle}>ing>
2	sniffs	{sniff}>s>
2	sniffy	{sniff}>y>
2	snifter	{snift--er}
3	snifters	{snift--er}>s>
1	snigger	{snigger}
2	sniggered	{snigger}>ed>
2	sniggering	{snigger}>ing>
2	sniggers	{snigger}>s>
1	snip	{snip}
1	snipe	{snipe}
2	sniped	{snipe}>ed>
2	sniper	{snipe}>er>
3	snipers	{snipe}>er>>s>
2	snipes	{snipe}>s>
2	sniping	{snipe}>ing>
2	snipped	{snip}>ed>
2	snippet	{snip}>et>
3	snippets	{snip}>et>>s>
2	snipping	{snip}>ing>
3	snippings	{snip}>ing>>s>
2	snippy	{snip}>y>
2	snips	{snip}>s>
1	snitch	{snitch}
2	snitched	{snitch}>ed>
2	snitches	{snitch}>s>
2	snitching	{snitch}>ing>
1	snivel	{snivel}
3	snivelings	{snivel}>ing>>s>
2	snivelled	{snivel}>ed>
2	sniveller	{snivel}>er>
3	snivellers	{snivel}>er>>s>
2	snivelling	{snivel}>ing>
2	snivels	{snivel}>s>
1	snob	{snob}
2	snobbery	{snob}>ery>
3	snobbier	{snob}>y>>er>
3	snobbiest	{snob}>y>>est>
2	snobbish	{snob}>ish>
3	snobbishly	{snob}>ish>>ly>
3	snobbishness	{snob}>ish>>ness>
2	snobby	{snob}>y>
2	snobs	{snob}>s>
1	snog	{snog}
2	snogged	{snog}>ed>
2	snogging	{snog}>ing>
2	snogs	{snog}>s>
1	snook	{snook}
1	snooker	{snooker}
2	snookered	{snooker}>ed>
2	snookering	{snooker}>ing>
2	snookers	{snooker}>s>
1	snoop	{snoop}
2	snooped	{snoop}>ed>
2	snooper	{snoop}>er>
3	snoopers	{snoop}>er>>s>
2	snooping	{snoop}>ing>
2	snoops	{snoop}>s>
1	snoot	{snoot}
3	snootier	{snoot}>y>>er>
3	snootiest	{snoot}>y>>est>
3	snootily	{snoot}>y>>ly>
2	snoots	{snoot}>s>
2	snooty	{snoot}>y>
1	snooze	{snooze}
2	snoozed	{snooze}>ed>
2	snoozes	{snooze}>s>
2	snoozing	{snooze}>ing>
1	snore	{snore}
2	snored	{snore}>ed>
2	snorer	{snore}>er>
3	snorers	{snore}>er>>s>
2	snores	{snore}>s>
2	snoring	{snore}>ing>
1	snorkel	{snorkel}
2	snorkels	{snorkel}>s>
1	snort	{snort}
2	snorted	{snort}>ed>
2	snorter	{snort}>er>
3	snorters	{snort}>er>>s>
3	snortier	{snort}>y>>er>
2	snorting	{snort}>ing>
2	snorts	{snort}>s>
2	snorty	{snort}>y>
1	snot	{snot}
3	snottier	{snot}>y>>er>
2	snotty	{snot}>y>
1	snout	{snout}
2	snouts	{snout}>s>
1	snow	{snow}
2	snowball	{snow}{ball}
3	snowballed	{snow}{ball}>ed>
3	snowballing	{snow}{ball}>ing>
3	snowballs	{snow}{ball}>s>
2	snowblind	{snow}{blind}
3	snowblindness	{snow}{blind}>ness>
2	snowbound	{snow}{bound}
2	snowdrift	{snow}{drift}
3	snowdrifts	{snow}{drift}>s>
2	snowdrop	{snow}{drop}
3	snowdrops	{snow}{drop}>s>
2	snowed	{snow}>ed>
2	snowfall	{snow}{fall}
3	snowfalls	{snow}{fall}>s>
2	snowfield	{snow}{field}
3	snowfields	{snow}{field}>s>
2	snowflake	{snow}{flake}
3	snowflakes	{snow}{flake}>s>
3	snowier	{snow}>y>>er>
3	snowiest	{snow}>y>>est>
3	snowiness	{snow}>y>>ness>
2	snowing	{snow}>ing>
2	snowman	{snow}{man}
2	snowmen	{snow}{men}
2	snowplough	{snow}{plough}
3	snowploughs	{snow}{plough}>s>
2	snows	{snow}>s>
2	snow's	{snow}>'s>
2	snowshoe	{snow}{shoe}
3	snowshoes	{snow}{shoe}>s>
2	snowstorm	{snow}{storm}
3	snowstorms	{snow}{storm}>s>
2	snowy	{snow}>y>
1	snub	{snub}
2	snubbed	{snub}>ed>
2	snubbing	{snub}>ing>
2	snubs	{snub}>s>
1	snuck	{snuck}
1	snuff	{snuff}
3	snuffboxes	{snuff}{box}>s>
2	snuffed	{snuff}>ed>
3	snuffers	{snuff}>er>>s>
2	snuffing	{snuff}>ing>
1	snuffle	{snuffle}
2	snuffled	{snuffle}>ed>
2	snuffles	{snuffle}>s>
2	snuffling	{snuffle}>ing>
2	snuffs	{snuff}>s>
1	snug	{snug}
2	snugger	{snug}>er>
2	snuggest	{snug}>est>
1	snuggle	{snuggle}
2	snuggled	{snuggle}>ed>
2	snuggles	{snuggle}>s>
2	snuggling	{snuggle}>ing>
2	snugly	{snug}>ly>
2	snugness	{snug}>ness>
1	snyder	{snyder}
2	snyder's	{snyder}>'s>
1	so	{so}
1	soak	{soak}
2	soaked	{soak}>ed>
2	soaker	{soak}>er>
3	soakers	{soak}>er>>s>
2	soaking	{soak}>ing>
2	soaks	{soak}>s>
1	soap	{soap}
2	soapbox	{soap}{box}
3	soapboxes	{soap}{box}>s>
2	soaped	{soap}>ed>
3	soapier	{soap}>y>>er>
3	soapiest	{soap}>y>>est>
3	soapiness	{soap}>y>>ness>
2	soaping	{soap}>ing>
2	soaps	{soap}>s>
2	soapstone	{soap}{stone}
3	soapsuds	{soap}{sud}>s>
2	soapy	{soap}>y>
1	soar	{soar}
2	soared	{soar}>ed>
2	soaring	{soar}>ing>
2	soars	{soar}>s>
1	sob	{sob}
2	sobbed	{sob}>ed>
2	sobbing	{sob}>ing>
3	sobbingly	{sob}>ing>>ly>
1	sober	{sober}
2	sobered	{sober}>ed>
2	soberer	{sober}>er>
2	soberest	{sober}>est>
2	sobering	{sober}>ing>
2	soberly	{sober}>ly>
2	sobers	{sober}>s>
1	sobriety	{sobriety}
1	sobriquet	{sobriquet}
2	sobriquets	{sobriquet}>s>
2	sobs	{sob}>s>
1	soccer	{soccer}
3	sociability	{soci--able}>ity>
2	sociable	{soci--able}
3	sociably	{soci--able}>y>
2	social	{soci--al}
3	socialism	{soci--al}>ism>
3	socialist	{soci--al}>ist>
4	socialistic	{soci--al}>ist>>ic>
4	socialists	{soci--al}>ist>>s>
3	socialite	{soci--al}>ite>
4	socialites	{soci--al}>ite>>s>
4	socialization	{soci--al}>ise>>ation>
5	socializations	{soci--al}>ise>>ation>>s>
